assembly,query,contig,pident,alen,qlen,qstart,qend,sstart,send,evalue,bitscore
Sb_EDRL,COS10|YNR075W|374,ATCS02000014.1,34.906,212,374,174,369,205165,204560,2.55e-55,110.0
Sb_EDRL,COS10|YNR075W|374,ATCS02000014.1,27.007,137,374,208,336,205631,205233,2.35e-08,54.7
Sb_EDRL,COS10|YNR075W|374,ATCS02000061.1,52.778,72,374,303,374,9413,9198,1.37e-16,80.5
Sb_EDRL,COS10|YNR075W|374,ATCS02000061.1,38.356,73,374,115,187,10037,9822,1.77e-09,58.2
Sb_EDRL,COS10|YNR075W|374,ATCS02000065.1,29.57,186,374,3,187,2106,1564,2.37e-15,76.6
Sb_EDRL,COS10|YNR075W|374,ATCS02000065.1,25.899,139,374,17,152,158741,158325,2.82e-08,54.3
Sb_EDRL,COS10|YNR075W|374,ATCS02000001.1,57.447,47,374,327,373,1,141,3.76e-07,50.8
Sb_EDRL,COS10|YNR075W|374,ATCS02000063.1,24.607,191,374,1,183,71575,72114,3.77e-07,50.8
Sb_EDRL,COS10|YNR075W|374,ATCS02000068.1,25.325,154,374,21,171,5305,5763,6.05e-07,50.1
Sb_EDRL,COS6|YGR295C|381,ATCS02000010.1,82.759,377,381,1,377,1100,2224,0.0,621.0
Sb_EDRL,COS6|YGR295C|381,ATCS02000026.1,81.053,380,381,1,380,1765,2904,0.0,617.0
Sb_EDRL,COS6|YGR295C|381,ATCS02000027.1,61.376,378,381,1,374,12058,13182,1.96e-140,440.0
Sb_EDRL,COS6|YGR295C|381,ATCS02000039.1,39.951,408,381,1,380,4355,5566,1.16e-80,268.0
Sb_EDRL,COS6|YGR295C|381,ATCS02000065.1,44.149,188,381,2,189,2130,1576,6.96e-46,151.0
Sb_EDRL,COS6|YGR295C|381,ATCS02000065.1,29.545,132,381,199,323,1565,1188,6.96e-46,50.1
Sb_EDRL,COS6|YGR295C|381,ATCS02000065.1,26.794,209,381,1,205,158786,158190,2.75e-11,63.9
Sb_EDRL,COS6|YGR295C|381,ATCS02000014.1,50.311,161,381,7,167,205682,205203,1.09e-41,155.0
Sb_EDRL,COS6|YGR295C|381,ATCS02000014.1,35.102,245,381,144,377,205273,204557,2.85e-32,127.0
Sb_EDRL,COS6|YGR295C|381,ATCS02000014.1,29.252,147,381,214,353,205631,205203,2.6e-06,48.1
Sb_EDRL,COS6|YGR295C|381,ATCS02000061.1,63.934,61,381,122,182,10037,9855,1.92e-22,85.5
Sb_EDRL,COS6|YGR295C|381,ATCS02000061.1,48.78,41,381,182,221,9856,9734,1.92e-22,37.4
Sb_EDRL,COS6|YGR295C|381,ATCS02000061.1,48.571,70,381,311,380,9410,9201,6.05e-13,68.9
Sb_EDRL,COS6|YGR295C|381,ATCS02000001.1,95.745,47,381,334,380,1,141,5.37e-21,94.0
Sb_EDRL,COS6|YGR295C|381,ATCS02000073.1,100.0,30,381,352,381,1,90,1.11e-10,62.0
Sb_EDRL,COS6|YGR295C|381,ATCS02000063.1,24.123,228,381,1,199,71533,72195,6.13e-09,56.6
Sb_EDRL,COS6|YGR295C|381,ATCS02000068.1,22.619,168,381,19,179,5281,5766,2.22e-08,54.7
Sb_EDRL,COS6|YGR295C|381,ATCS02000068.1,25.157,159,381,23,175,6364,6825,5.41e-08,53.5
Sb_EDRL,COS6|YGR295C|381,ATCS02000068.1,24.828,145,381,19,161,3143,3571,2.94e-06,47.8
Sb_EDRL,COS6|YGR295C|381,ATCS02000068.1,20.253,158,381,19,159,2021,2446,3.3e-06,47.8
Sb_EDRL,COS6|YGR295C|381,ATCS02000072.1,23.27,159,381,19,175,765,292,2.94e-08,54.3
Sb_EDRL,COS6|YGR295C|381,ATCS02000072.1,27.027,148,381,19,161,3958,3530,2.7e-06,48.1
Sb_EDRL,COS6|YGR295C|381,ATCS02000072.1,20.253,158,381,19,159,5081,4656,4.43e-06,47.4
Sb_EDRL,ENB1|YOL158C|606,ATCS02000051.1,31.949,554,606,63,602,8610,10244,7.31e-88,297.0
Sb_EDRL,ENB1|YOL158C|606,ATCS02000039.1,31.507,584,606,1,561,10424,8703,7.61e-84,286.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000007.1,71.048,563,567,5,567,5898,4216,0.0,827.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000007.1,65.493,568,567,4,565,9265,7571,0.0,729.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000007.1,63.095,168,567,5,172,506,3,1.36e-54,199.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000039.1,70.088,565,567,2,565,270244,268556,0.0,785.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000039.1,66.014,562,567,5,566,274049,272385,0.0,731.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000039.1,64.974,571,567,5,566,277849,276143,0.0,728.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000055.1,65.179,560,567,5,562,161082,159409,0.0,763.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000010.1,65.234,535,567,29,547,270239,271837,0.0,706.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000060.1,65.543,534,567,16,547,150341,148746,0.0,695.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000060.1,22.581,496,567,49,523,211697,210273,9.87e-19,89.4
Sb_EDRL,HXT11|YOL156W|567,ATCS02000051.1,54.412,544,567,25,564,3912,2299,0.0,625.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000066.1,54.228,544,567,25,564,4040,2427,0.0,622.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000001.1,53.382,547,567,5,547,10551,8923,0.0,615.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000001.1,23.091,550,567,5,537,3293,4897,3.11e-20,94.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000047.1,66.19,420,567,53,471,89718,88465,0.0,580.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000047.1,72.414,87,567,479,565,88448,88188,0.0,121.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000006.1,73.077,338,567,230,567,366829,365822,1.24e-169,532.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000050.1,38.356,511,567,41,526,58852,60354,1.95e-101,335.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000002.1,30.206,533,567,54,562,133889,135442,1.56e-69,243.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000002.1,28.866,582,567,5,562,32043,33698,2.21e-69,242.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000002.1,21.957,460,567,76,520,23313,22030,1.08e-10,63.5
Sb_EDRL,HXT11|YOL156W|567,ATCS02000015.1,29.672,519,567,61,555,87151,88614,7.33e-46,172.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000015.1,25.912,548,567,49,530,545192,543636,2.44e-36,144.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000017.1,25.0,504,567,50,540,3438,4892,2.57e-44,168.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000016.1,27.907,559,567,14,529,136714,135101,1.05e-42,163.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000013.1,25.517,435,567,95,515,725102,726328,1.03e-24,108.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000019.1,24.942,433,567,96,518,493232,492009,1.64e-24,107.0
Sb_EDRL,HXT11|YOL156W|567,ATCS02000071.1,23.235,439,567,13,439,6082,7338,1.28e-12,69.3
Sb_EDRL,HXT9|YJL219W|567,ATCS02000007.1,71.226,563,567,5,567,5898,4216,0.0,831.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000007.1,66.667,561,567,5,565,9232,7571,0.0,737.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000007.1,63.69,168,567,5,172,506,3,9.48e-56,202.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000039.1,70.088,565,567,2,565,270244,268556,0.0,787.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000039.1,66.014,562,567,5,566,274049,272385,0.0,735.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000039.1,64.841,566,567,5,566,277834,276143,0.0,725.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000055.1,65.699,551,567,12,562,161055,159409,0.0,766.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000010.1,65.16,531,567,17,547,270254,271837,0.0,704.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000060.1,64.391,542,567,6,547,150338,148746,0.0,691.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000060.1,22.581,496,567,49,523,211697,210273,3.9e-19,90.5
Sb_EDRL,HXT9|YJL219W|567,ATCS02000066.1,52.743,565,567,4,564,4103,2427,0.0,632.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000051.1,52.92,565,567,4,564,3975,2299,0.0,630.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000001.1,52.834,547,567,9,547,10554,8923,0.0,612.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000001.1,23.091,550,567,5,537,3293,4897,4.45e-20,93.6
Sb_EDRL,HXT9|YJL219W|567,ATCS02000047.1,65.952,420,567,53,471,89718,88465,0.0,577.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000047.1,72.414,87,567,479,565,88448,88188,0.0,121.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000006.1,73.373,338,567,230,567,366829,365822,2.31e-170,535.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000050.1,38.16,511,567,41,526,58852,60354,1.64e-101,336.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000002.1,29.197,548,567,3,528,32031,33614,3.13e-71,248.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000002.1,30.019,533,567,54,562,133889,135442,6.47e-70,244.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000002.1,21.957,460,567,76,520,23313,22030,4.22e-10,61.6
Sb_EDRL,HXT9|YJL219W|567,ATCS02000015.1,30.039,516,567,64,555,87160,88614,2.25e-47,177.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000015.1,25.912,548,567,49,530,545192,543636,6.17e-36,142.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000017.1,24.528,530,567,50,565,3438,4970,6.49e-45,169.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000016.1,27.841,528,567,18,529,136615,135101,1.19e-44,169.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000019.1,24.942,433,567,96,518,493232,492009,2.32e-25,110.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000013.1,24.773,440,567,95,515,725102,726328,2.53e-24,107.0
Sb_EDRL,HXT9|YJL219W|567,ATCS02000071.1,22.198,464,567,2,439,5986,7338,4.57e-13,70.9
Sb_EDRL,IMA2|YOL157C|589,ATCS02000013.1,92.606,541,589,49,589,4665,6287,0.0,1066.0
Sb_EDRL,IMA2|YOL157C|589,ATCS02000071.1,71.891,587,589,1,587,5040,3295,0.0,913.0
Sb_EDRL,IMA2|YOL157C|589,ATCS02000047.1,65.565,575,589,12,586,90706,92421,0.0,807.0
Sb_EDRL,IMA3|YIL172C|589,ATCS02000013.1,92.421,541,589,49,589,4665,6287,0.0,1064.0
Sb_EDRL,IMA3|YIL172C|589,ATCS02000071.1,71.891,587,589,1,587,5040,3295,0.0,914.0
Sb_EDRL,IMA3|YIL172C|589,ATCS02000047.1,65.565,575,589,12,586,90706,92421,0.0,807.0
Sb_EDRL,IMA4|YJL221C|589,ATCS02000013.1,92.421,541,589,49,589,4665,6287,0.0,1064.0
Sb_EDRL,IMA4|YJL221C|589,ATCS02000071.1,71.891,587,589,1,587,5040,3295,0.0,914.0
Sb_EDRL,IMA4|YJL221C|589,ATCS02000047.1,65.565,575,589,12,586,90706,92421,0.0,807.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000001.1,55.026,587,616,1,584,3185,4915,0.0,671.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000001.1,22.374,514,616,97,597,10407,8899,4.08e-18,87.8
Sb_EDRL,MAL11|YGR289C|616,ATCS02000071.1,56.619,491,616,1,489,5917,7365,0.0,570.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000013.1,62.712,118,616,467,584,1,354,4.4e-43,165.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000019.1,63.81,105,616,480,584,592432,592118,1.03e-37,149.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000002.1,26.157,562,616,68,607,133793,135403,1.29e-31,130.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000002.1,25.732,478,616,121,576,32274,33644,8.6e-27,115.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000039.1,24.525,526,616,90,592,277717,276194,2.6e-26,114.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000039.1,22.857,595,616,26,597,274118,272412,2.1e-24,107.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000039.1,23.214,560,616,52,593,270214,268601,4.98e-24,106.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000007.1,25.0,580,616,37,595,9256,7610,4.21e-26,113.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000007.1,21.885,626,616,3,608,6033,4228,8.55e-24,105.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000055.1,23.468,571,616,22,571,161112,159505,3.93e-24,107.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000051.1,22.801,557,616,58,593,3975,2338,6.84e-23,102.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000066.1,22.727,528,616,83,597,4004,2454,1.75e-22,101.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000010.1,23.105,554,616,56,578,270224,271807,3.62e-22,100.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000060.1,23.541,497,616,104,575,150221,148785,1.24e-19,92.4
Sb_EDRL,MAL11|YGR289C|616,ATCS02000006.1,23.615,343,616,277,608,366826,365834,6.66e-17,83.6
Sb_EDRL,MAL11|YGR289C|616,ATCS02000047.1,21.837,490,616,41,507,89850,88468,6.94e-16,80.5
Sb_EDRL,MAL11|YGR289C|616,ATCS02000050.1,23.766,547,616,56,567,58789,60354,1.06e-11,67.0
Sb_EDRL,MAL11|YGR289C|616,ATCS02000017.1,21.414,481,616,110,567,3468,4838,2.67e-11,65.5
Sb_EDRL,MAL11|YGR289C|616,ATCS02000015.1,23.729,295,616,65,349,545273,544467,4.3e-07,52.0
Sb_EDRL,MAL13|YGR288W|473,ATCS02000013.1,71.092,467,473,9,473,2568,1168,0.0,698.0
Sb_EDRL,MAL13|YGR288W|473,ATCS02000013.1,68.056,72,473,5,76,3441,3226,3.58e-24,105.0
Sb_EDRL,MAL13|YGR288W|473,ATCS02000013.1,25.731,171,473,11,170,566138,566617,4.93e-06,47.8
Sb_EDRL,MAL13|YGR288W|473,ATCS02000019.1,68.308,467,473,7,473,589904,591304,0.0,670.0
Sb_EDRL,MAL13|YGR288W|473,ATCS02000024.1,66.381,467,473,9,473,76801,78201,0.0,645.0
Sb_EDRL,MAL13|YGR288W|473,ATCS02000047.1,64.807,466,473,10,473,95496,94114,0.0,628.0
Sb_EDRL,MAL13|YGR288W|473,ATCS02000042.1,48.649,37,473,11,47,79190,79300,3.44e-06,48.1
Sb_EDRL,PAU15|YIR041W|124,ATCS02000012.1,99.194,124,124,1,124,7192,7563,5.69e-78,248.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000061.1,99.194,124,124,1,124,8330,7959,7.18e-78,248.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000055.1,94.355,124,124,1,124,228241,228612,1.84e-75,241.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000055.1,94.355,124,124,1,124,350892,350521,9.76e-75,239.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000060.1,90.833,120,124,1,120,163432,163788,9.22e-57,187.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000065.1,90.833,120,124,1,120,155864,155508,1.25e-56,187.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000065.1,83.784,111,124,1,111,326,3,5.17e-48,162.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000018.1,85.0,120,124,1,120,6078,5728,1.22e-54,181.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000017.1,82.5,120,124,1,120,18534,18884,2.11e-54,181.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000014.1,86.667,120,124,1,120,201831,202181,2.89e-54,180.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000039.1,86.667,120,124,1,120,1701,1351,2.89e-54,180.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000051.1,81.452,124,124,1,120,44471,44842,4.34e-54,180.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000071.1,85.833,120,124,1,120,1333,983,5.11e-54,179.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000038.1,73.77,122,124,1,122,491,129,8.06e-48,162.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000037.1,73.0,100,124,24,123,122453,122154,2.24e-45,155.0
Sb_EDRL,PAU15|YIR041W|124,ATCS02000043.1,30.435,92,124,33,118,8267,8539,3.19e-08,48.9
Sb_EDRL,PAU15|YIR041W|124,ATCS02000019.1,29.63,81,124,38,113,162498,162256,6.82e-08,48.1
Sb_EDRL,PAU15|YIR041W|124,ATCS02000052.1,28.09,89,124,32,111,39219,39479,6.7e-07,45.4
Sb_EDRL,PAU16|YKL224C|123,ATCS02000012.1,99.167,120,123,1,120,7192,7551,2.01e-75,241.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000061.1,99.167,120,123,1,120,8330,7971,2.96e-75,240.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000055.1,95.833,120,123,1,120,228241,228600,9.12e-74,236.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000055.1,95.833,120,123,1,120,350892,350533,5.48e-73,234.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000060.1,91.057,123,123,1,123,163432,163797,7.66e-59,193.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000065.1,91.057,123,123,1,123,155864,155499,1.33e-58,192.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000065.1,83.784,111,123,1,111,326,3,4.25e-48,162.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000018.1,85.366,123,123,1,123,6078,5719,9.66e-57,187.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000017.1,85.366,123,123,1,123,18534,18893,1.39e-56,187.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000014.1,85.366,123,123,1,123,201831,202190,2.16e-56,186.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000039.1,85.366,123,123,1,123,1701,1342,2.16e-56,186.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000051.1,81.89,127,123,1,123,44471,44851,3.54e-56,186.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000071.1,86.179,123,123,1,123,1333,974,4.81e-56,185.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000038.1,73.333,120,123,1,120,491,135,9.91e-47,159.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000037.1,73.196,97,123,24,120,122453,122163,1.64e-43,149.0
Sb_EDRL,PAU16|YKL224C|123,ATCS02000043.1,30.435,92,123,33,118,8267,8539,2.92e-08,49.3
Sb_EDRL,PAU16|YKL224C|123,ATCS02000019.1,29.63,81,123,38,113,162498,162256,6.74e-08,48.1
Sb_EDRL,PAU16|YKL224C|123,ATCS02000052.1,28.09,89,123,32,111,39219,39479,6.08e-07,45.4
Sb_EDRL,TDA8|YAL064C-A|126,ATCS02000039.1,85.0,120,126,1,120,507349,507708,2.07e-66,215.0
Sb_EDRL,TDA8|YAL064C-A|126,ATCS02000065.1,84.167,120,126,1,120,12348,11989,8.77e-66,213.0
Sb_EDRL,TDA8|YAL064C-A|126,ATCS02000069.1,83.333,120,126,1,120,13625,13984,2.05e-65,212.0
Sb_EDRL,TDA8|YAL064C-A|126,ATCS02000060.1,80.833,120,126,1,120,232736,233095,7.52e-63,205.0
Sb_EDRL,TDA8|YAL064C-A|126,ATCS02000027.1,74.167,120,126,1,120,643489,643848,6.42e-57,188.0
Sb_EDRL,TDA8|YAL064C-A|126,ATCS02000070.1,94.737,57,126,1,57,11502,11672,2.21e-31,115.0
Sb_EDRL,VAM10|YOR068C|114,ATCS02000015.1,100.0,114,114,1,114,417108,416767,3.09e-68,219.0
Sb_EDRL,VTH1|YIL173W|1549,ATCS02000066.1,78.361,1562,1549,1,1549,21739,26421,0.0,2521.0
Sb_EDRL,VTH1|YIL173W|1549,ATCS02000018.1,67.437,1557,1549,1,1531,183253,178583,0.0,2140.0
Sb_EDRL,VTH1|YIL173W|1549,ATCS02000061.1,56.429,420,1549,167,570,13593,14852,0.0,477.0
Sb_EDRL,VTH1|YIL173W|1549,ATCS02000061.1,60.294,272,1549,566,808,14839,15654,0.0,322.0
Sb_EDRL,VTH1|YIL173W|1549,ATCS02000061.1,51.163,172,1549,1,171,13096,13608,0.0,167.0
Sb_EDRL,VTH1|YIL173W|1549,ATCS02000061.1,50.943,53,1549,835,887,15696,15854,0.0,55.8
Sb_EDRL,VTH1|YIL173W|1549,ATCS02000061.1,56.25,16,1549,822,837,15662,15709,0.0,25.0
Sb_EDRL,VTH1|YIL173W|1549,ATCS02000061.1,24.026,308,1549,915,1200,13869,14759,4.11e-12,70.1
Sb_EDRL,VTH2|YJL222W|1549,ATCS02000066.1,78.425,1562,1549,1,1549,21739,26421,0.0,2524.0
Sb_EDRL,VTH2|YJL222W|1549,ATCS02000018.1,67.502,1557,1549,1,1531,183253,178583,0.0,2141.0
Sb_EDRL,VTH2|YJL222W|1549,ATCS02000061.1,56.429,420,1549,167,570,13593,14852,0.0,476.0
Sb_EDRL,VTH2|YJL222W|1549,ATCS02000061.1,60.294,272,1549,566,808,14839,15654,0.0,322.0
Sb_EDRL,VTH2|YJL222W|1549,ATCS02000061.1,51.163,172,1549,1,171,13096,13608,0.0,167.0
Sb_EDRL,VTH2|YJL222W|1549,ATCS02000061.1,50.943,53,1549,835,887,15696,15854,0.0,55.8
Sb_EDRL,VTH2|YJL222W|1549,ATCS02000061.1,56.25,16,1549,822,837,15662,15709,0.0,25.0
Sb_EDRL,VTH2|YJL222W|1549,ATCS02000061.1,24.026,308,1549,915,1200,13869,14759,3.78e-12,70.1
Sb_EDRL,HXT1|YHR094C|570,ATCS02000039.1,99.123,570,570,1,570,274088,272379,0.0,1164.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000039.1,72.822,574,570,13,570,277855,276137,0.0,817.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000039.1,72.648,574,570,2,570,270232,268547,0.0,805.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000007.1,86.14,570,570,1,570,9262,7562,0.0,959.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000007.1,74.007,554,570,21,570,5868,4213,0.0,831.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000007.1,68.125,160,570,21,176,476,3,7.42e-51,187.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000055.1,66.784,566,570,3,568,161043,159397,0.0,796.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000010.1,69.106,492,570,55,546,270353,271828,0.0,691.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000060.1,63.653,531,570,16,546,150338,148755,0.0,671.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000060.1,21.881,489,570,65,528,211661,210264,2.4e-20,94.4
Sb_EDRL,HXT1|YHR094C|570,ATCS02000051.1,54.265,551,570,13,559,3972,2320,0.0,643.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000066.1,54.731,539,570,12,547,4100,2484,0.0,642.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000001.1,54.762,546,570,7,549,10557,8923,0.0,636.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000001.1,21.241,532,570,41,559,3401,4954,1.85e-20,94.7
Sb_EDRL,HXT1|YHR094C|570,ATCS02000047.1,67.397,411,570,62,471,89703,88471,0.0,585.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000047.1,69.149,94,570,474,567,88469,88188,0.0,123.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000006.1,74.184,337,570,234,570,366829,365819,2.12e-172,540.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000050.1,35.405,531,570,20,528,58804,60354,2.24e-103,341.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000002.1,31.789,475,570,65,528,32226,33608,4.69e-73,253.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000002.1,32.432,481,570,70,540,133925,135328,3.46e-72,250.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000017.1,27.048,525,570,57,567,3441,4970,3.11e-56,203.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000015.1,29.184,490,570,71,531,87169,88542,8.81e-45,169.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000015.1,25.381,591,570,16,532,545318,543636,1.92e-36,144.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000016.1,26.143,547,570,16,531,136660,135101,1.47e-39,154.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000019.1,27.143,420,570,110,518,493202,492015,8.63e-28,117.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000013.1,23.866,419,570,110,517,725135,726328,1.5e-24,107.0
Sb_EDRL,HXT1|YHR094C|570,ATCS02000071.1,21.868,439,570,31,454,6088,7365,5.61e-16,80.1
Sb_EDRL,HXT2|YMR011W|541,ATCS02000010.1,99.815,541,541,1,541,270218,271840,0.0,1102.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000060.1,81.481,513,541,28,540,150284,148746,0.0,839.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000060.1,23.091,537,541,10,519,211796,210264,6.8e-23,102.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000007.1,69.231,533,541,7,537,5874,4285,0.0,738.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000007.1,66.045,536,541,2,537,9223,7634,0.0,671.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000007.1,63.19,163,541,7,167,482,3,8.94e-47,174.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000055.1,67.495,523,541,19,537,161031,159463,0.0,735.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000039.1,68.401,538,541,5,540,270217,268610,0.0,703.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000039.1,66.284,522,541,19,540,277744,276200,0.0,685.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000039.1,67.677,495,541,46,540,273926,272442,0.0,660.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000051.1,55.904,542,541,5,541,3966,2341,0.0,622.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000066.1,55.249,543,541,2,541,4097,2469,0.0,617.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000001.1,54.753,526,541,13,537,10509,8932,0.0,605.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000001.1,23.017,517,541,28,527,3413,4888,5.86e-23,102.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000047.1,60.51,471,541,13,462,89883,88471,0.0,577.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000047.1,75.758,66,541,472,537,88448,88251,7.05e-18,86.3
Sb_EDRL,HXT2|YMR011W|541,ATCS02000006.1,69.649,313,541,225,537,366829,365891,2.31e-148,470.0
Sb_EDRL,HXT2|YMR011W|541,ATCS02000050.1,35.978,542,541,1,519,58783,60354,1.41e-103,340.0
